,date,open,high,low,close,volume
4177,2022-02-11 10:07:00+05:30,3700.4,3702.0,3699.45,3700.95,15176
4178,2022-02-11 10:08:00+05:30,3700.45,3700.95,3700.1,3700.9,5949
4179,2022-02-11 10:09:00+05:30,3700.9,3700.95,3700.4,3700.4,4772
4180,2022-02-11 10:10:00+05:30,3700.4,3700.4,3699.15,3699.75,17608
4181,2022-02-11 10:11:00+05:30,3699.7,3699.7,3698.0,3698.2,9919
4182,2022-02-11 10:12:00+05:30,3698.2,3700.0,3698.1,3699.85,15118
4183,2022-02-11 10:13:00+05:30,3699.85,3701.0,3699.0,3699.05,5776
4184,2022-02-11 10:14:00+05:30,3699.05,3699.15,3699.0,3699.15,8447
4185,2022-02-11 10:15:00+05:30,3699.1,3701.4,3699.1,3701.35,7543
4186,2022-02-11 10:16:00+05:30,3701.4,3701.65,3701.35,3701.65,4128
4187,2022-02-11 10:17:00+05:30,3701.65,3701.65,3700.0,3700.8,5482
4188,2022-02-11 10:18:00+05:30,3700.9,3701.0,3700.8,3701.0,7317
4189,2022-02-11 10:19:00+05:30,3701.0,3701.1,3700.9,3701.1,8328
4190,2022-02-11 10:20:00+05:30,3701.1,3704.0,3701.05,3704.0,6167
4191,2022-02-11 10:21:00+05:30,3704.0,3706.4,3702.5,3702.5,7926
4192,2022-02-11 10:22:00+05:30,3703.3,3708.45,3703.0,3708.45,11288
4193,2022-02-11 10:23:00+05:30,3708.25,3708.45,3705.35,3706.0,6345
4194,2022-02-11 10:24:00+05:30,3706.0,3706.1,3705.65,3706.1,6905
4195,2022-02-11 10:25:00+05:30,3706.1,3706.1,3705.0,3705.15,5459
4196,2022-02-11 10:26:00+05:30,3705.15,3705.25,3705.05,3705.25,5529
4197,2022-02-11 10:27:00+05:30,3705.25,3705.35,3705.2,3705.35,5799
4198,2022-02-11 10:28:00+05:30,3705.35,3707.7,3705.3,3706.0,8911
4199,2022-02-11 10:29:00+05:30,3706.25,3706.65,3706.2,3706.65,2741
4200,2022-02-11 10:30:00+05:30,3706.6,3706.65,3705.25,3705.3,4825
4201,2022-02-11 10:31:00+05:30,3705.3,3705.95,3703.0,3705.55,13124
4202,2022-02-11 10:32:00+05:30,3705.0,3705.35,3702.1,3703.25,4286
4203,2022-02-11 10:33:00+05:30,3702.1,3703.25,3701.0,3701.2,9195
4204,2022-02-11 10:34:00+05:30,3701.2,3706.0,3701.15,3706.0,6180
4205,2022-02-11 10:35:00+05:30,3706.0,3706.5,3703.0,3703.9,4011
4206,2022-02-11 10:36:00+05:30,3703.9,3703.9,3703.0,3703.2,2933
4207,2022-02-11 10:37:00+05:30,3703.2,3703.2,3703.1,3703.15,4874
4208,2022-02-11 10:38:00+05:30,3703.1,3703.3,3703.1,3703.3,8192
4209,2022-02-11 10:39:00+05:30,3703.3,3706.55,3703.25,3704.85,5000
4210,2022-02-11 10:40:00+05:30,3704.85,3704.9,3703.6,3704.55,3094
4211,2022-02-11 10:41:00+05:30,3704.55,3708.0,3704.5,3706.35,9308
4212,2022-02-11 10:42:00+05:30,3706.3,3707.05,3706.3,3706.65,4232
4213,2022-02-11 10:43:00+05:30,3706.95,3707.4,3705.75,3705.75,5427
4214,2022-02-11 10:44:00+05:30,3706.05,3706.05,3704.05,3704.2,3387
4215,2022-02-11 10:45:00+05:30,3704.2,3704.2,3704.05,3704.2,8270
4216,2022-02-11 10:46:00+05:30,3704.2,3705.3,3704.0,3705.3,4923
4217,2022-02-11 10:47:00+05:30,3705.3,3707.0,3704.3,3705.1,5307
4218,2022-02-11 10:48:00+05:30,3705.0,3705.15,3705.0,3705.1,5049
4219,2022-02-11 10:49:00+05:30,3705.15,3705.35,3705.1,3705.35,6334
4220,2022-02-11 10:50:00+05:30,3705.35,3707.0,3705.3,3707.0,3283
4221,2022-02-11 10:51:00+05:30,3707.0,3707.15,3707.0,3707.15,2920
4222,2022-02-11 10:52:00+05:30,3707.1,3707.15,3705.4,3706.1,4208
4223,2022-02-11 10:53:00+05:30,3706.1,3706.1,3703.45,3703.55,5769
4224,2022-02-11 10:54:00+05:30,3703.55,3703.55,3701.2,3702.0,7679
4225,2022-02-11 10:55:00+05:30,3702.0,3702.0,3700.35,3700.8,7276
4226,2022-02-11 10:56:00+05:30,3700.8,3700.9,3700.5,3700.6,3716
4227,2022-02-11 10:57:00+05:30,3700.6,3700.7,3700.2,3700.6,6294
4228,2022-02-11 10:58:00+05:30,3700.6,3700.6,3700.5,3700.55,2786
4229,2022-02-11 10:59:00+05:30,3700.55,3700.55,3700.5,3700.55,3814
4230,2022-02-11 11:00:00+05:30,3700.5,3700.6,3700.5,3700.6,3295
4231,2022-02-11 11:01:00+05:30,3700.6,3700.6,3700.05,3700.4,5925
4232,2022-02-11 11:02:00+05:30,3700.4,3700.4,3698.3,3699.2,23561
4233,2022-02-11 11:03:00+05:30,3698.4,3699.2,3697.0,3697.0,6077
4234,2022-02-11 11:04:00+05:30,3697.0,3697.45,3697.0,3697.3,7794
4235,2022-02-11 11:05:00+05:30,3697.2,3697.3,3696.0,3696.05,7203
4236,2022-02-11 11:06:00+05:30,3696.05,3697.8,3696.0,3697.8,21368
4237,2022-02-11 11:07:00+05:30,3697.8,3698.85,3696.5,3698.8,5408
4238,2022-02-11 11:08:00+05:30,3698.75,3698.75,3695.9,3696.2,9241
4239,2022-02-11 11:09:00+05:30,3695.9,3696.0,3692.0,3692.45,21558
4240,2022-02-11 11:10:00+05:30,3692.45,3694.3,3692.4,3694.25,6019
4241,2022-02-11 11:11:00+05:30,3694.25,3697.55,3694.2,3697.55,5774
4242,2022-02-11 11:12:00+05:30,3697.1,3698.5,3697.1,3697.5,3523
4243,2022-02-11 11:13:00+05:30,3697.45,3697.6,3696.95,3697.45,4591
4244,2022-02-11 11:14:00+05:30,3697.4,3697.4,3695.5,3696.95,8230
4245,2022-02-11 11:15:00+05:30,3697.0,3697.95,3696.8,3697.95,3573
4246,2022-02-11 11:16:00+05:30,3697.95,3699.0,3697.45,3697.45,2973
4247,2022-02-11 11:17:00+05:30,3697.05,3697.45,3697.05,3697.35,3422
4248,2022-02-11 11:18:00+05:30,3697.35,3697.35,3697.0,3697.15,2417
4249,2022-02-11 11:19:00+05:30,3697.15,3697.15,3696.0,3696.65,6494
4250,2022-02-11 11:20:00+05:30,3696.7,3696.75,3695.1,3695.7,6662
4251,2022-02-11 11:21:00+05:30,3695.7,3695.7,3695.0,3695.1,4253
4252,2022-02-11 11:22:00+05:30,3695.1,3695.1,3695.0,3695.05,2950
4253,2022-02-11 11:23:00+05:30,3695.05,3695.15,3695.0,3695.15,4975
4254,2022-02-11 11:24:00+05:30,3695.15,3695.15,3694.0,3694.05,4146
4255,2022-02-11 11:25:00+05:30,3694.0,3694.05,3692.6,3692.65,4752
4256,2022-02-11 11:26:00+05:30,3692.65,3695.5,3692.4,3692.5,16451
4257,2022-02-11 11:27:00+05:30,3694.75,3694.9,3692.3,3693.7,11932
4258,2022-02-11 11:28:00+05:30,3693.65,3693.65,3693.0,3693.2,3894
4259,2022-02-11 11:29:00+05:30,3693.2,3693.2,3693.0,3693.1,3361
4260,2022-02-11 11:30:00+05:30,3693.1,3697.35,3693.1,3694.75,8110
4261,2022-02-11 11:31:00+05:30,3694.75,3694.75,3694.5,3694.6,2670
4262,2022-02-11 11:32:00+05:30,3694.6,3694.7,3694.6,3694.6,4359
4263,2022-02-11 11:33:00+05:30,3694.6,3694.65,3694.0,3694.0,3431
4264,2022-02-11 11:34:00+05:30,3694.45,3694.45,3693.15,3693.75,3793
4265,2022-02-11 11:35:00+05:30,3693.75,3693.75,3693.45,3693.45,3636
4266,2022-02-11 11:36:00+05:30,3693.45,3693.45,3692.0,3692.05,7273
4267,2022-02-11 11:37:00+05:30,3692.05,3692.15,3690.0,3690.05,23806
4268,2022-02-11 11:38:00+05:30,3690.05,3692.05,3690.05,3690.35,18098
4269,2022-02-11 11:39:00+05:30,3690.5,3691.25,3690.45,3690.85,3700
4270,2022-02-11 11:40:00+05:30,3690.85,3691.9,3690.65,3691.1,5230
4271,2022-02-11 11:41:00+05:30,3691.9,3693.35,3691.75,3692.4,3816
4272,2022-02-11 11:42:00+05:30,3692.3,3692.45,3692.3,3692.45,4628
4273,2022-02-11 11:43:00+05:30,3692.45,3692.9,3692.4,3692.9,5582
4274,2022-02-11 11:44:00+05:30,3692.95,3695.85,3692.9,3695.4,7449
4275,2022-02-11 11:45:00+05:30,3695.4,3696.0,3694.0,3694.0,5761
4276,2022-02-11 11:46:00+05:30,3694.65,3694.65,3692.95,3693.25,4302
4277,2022-02-11 11:47:00+05:30,3693.05,3695.0,3692.5,3694.95,6721
4278,2022-02-11 11:48:00+05:30,3694.95,3694.95,3692.55,3693.8,4234
4279,2022-02-11 11:49:00+05:30,3693.8,3694.35,3693.0,3694.3,3374
4280,2022-02-11 11:50:00+05:30,3694.35,3694.45,3693.2,3693.55,4818
4281,2022-02-11 11:51:00+05:30,3693.55,3694.0,3693.55,3694.0,7033
4282,2022-02-11 11:52:00+05:30,3694.0,3696.2,3694.0,3695.85,6508
4283,2022-02-11 11:53:00+05:30,3695.0,3696.15,3695.0,3696.15,3286
4284,2022-02-11 11:54:00+05:30,3696.15,3697.0,3696.0,3696.1,4708
4285,2022-02-11 11:55:00+05:30,3696.0,3696.25,3696.0,3696.2,4494
4286,2022-02-11 11:56:00+05:30,3696.25,3696.25,3696.0,3696.15,5645
4287,2022-02-11 11:57:00+05:30,3696.15,3698.1,3696.1,3697.4,5761
4288,2022-02-11 11:58:00+05:30,3697.4,3698.35,3697.0,3697.1,3368
4289,2022-02-11 11:59:00+05:30,3697.1,3697.1,3695.15,3695.15,5641
4290,2022-02-11 12:00:00+05:30,3695.15,3696.2,3695.0,3695.25,7311
4291,2022-02-11 12:01:00+05:30,3695.65,3696.95,3695.05,3695.95,3661
4292,2022-02-11 12:02:00+05:30,3695.9,3696.95,3695.4,3695.4,3811
4293,2022-02-11 12:03:00+05:30,3695.0,3695.4,3693.0,3693.2,9725
4294,2022-02-11 12:04:00+05:30,3693.2,3695.7,3693.0,3695.7,12074
4295,2022-02-11 12:05:00+05:30,3695.7,3697.7,3695.6,3697.7,2737
4296,2022-02-11 12:06:00+05:30,3697.1,3698.3,3696.95,3698.3,3142
4297,2022-02-11 12:07:00+05:30,3698.3,3699.0,3697.2,3697.9,4073
4298,2022-02-11 12:08:00+05:30,3697.9,3698.05,3697.5,3698.0,5581
4299,2022-02-11 12:09:00+05:30,3698.0,3698.0,3697.05,3697.05,3750
4300,2022-02-11 12:10:00+05:30,3697.4,3699.0,3696.7,3697.1,8399
4301,2022-02-11 12:11:00+05:30,3697.6,3704.1,3697.1,3702.3,6433
4302,2022-02-11 12:12:00+05:30,3700.8,3702.0,3700.2,3700.65,4493
4303,2022-02-11 12:13:00+05:30,3700.65,3703.95,3700.5,3703.85,7979
4304,2022-02-11 12:14:00+05:30,3703.45,3703.85,3702.5,3703.35,5351
4305,2022-02-11 12:15:00+05:30,3703.4,3703.95,3703.0,3703.8,3763
4306,2022-02-11 12:16:00+05:30,3703.9,3703.95,3702.45,3703.05,6101
4307,2022-02-11 12:17:00+05:30,3703.05,3703.15,3702.95,3703.0,9271
4308,2022-02-11 12:18:00+05:30,3703.0,3703.15,3703.0,3703.15,3869
4309,2022-02-11 12:19:00+05:30,3703.15,3703.15,3700.6,3700.6,7090
4310,2022-02-11 12:20:00+05:30,3700.7,3702.4,3700.7,3702.0,6712
4311,2022-02-11 12:21:00+05:30,3701.3,3702.0,3701.25,3702.0,3931
4312,2022-02-11 12:22:00+05:30,3702.0,3702.0,3701.95,3702.0,5629
4313,2022-02-11 12:23:00+05:30,3702.0,3703.95,3702.0,3703.95,3574
4314,2022-02-11 12:24:00+05:30,3703.95,3707.0,3703.9,3706.95,7378
4315,2022-02-11 12:25:00+05:30,3706.95,3706.95,3704.3,3704.5,6766
4316,2022-02-11 12:26:00+05:30,3705.0,3705.9,3704.65,3705.0,4441
4317,2022-02-11 12:27:00+05:30,3705.0,3705.1,3703.4,3703.85,7455
4318,2022-02-11 12:28:00+05:30,3703.85,3703.85,3703.0,3703.15,5673
4319,2022-02-11 12:29:00+05:30,3704.0,3707.0,3704.0,3706.95,8732
4320,2022-02-11 12:30:00+05:30,3706.95,3707.05,3706.3,3707.05,5612
4321,2022-02-11 12:31:00+05:30,3707.0,3713.4,3707.0,3711.0,24034
4322,2022-02-11 12:32:00+05:30,3711.0,3711.4,3707.85,3710.0,13809
4323,2022-02-11 12:33:00+05:30,3710.0,3711.0,3709.2,3710.6,4776
4324,2022-02-11 12:34:00+05:30,3710.55,3711.0,3708.45,3710.1,14139
4325,2022-02-11 12:35:00+05:30,3711.0,3711.0,3708.4,3709.15,9872
4326,2022-02-11 12:36:00+05:30,3709.15,3711.4,3709.1,3711.4,4806
4327,2022-02-11 12:37:00+05:30,3711.4,3712.0,3708.3,3711.5,17315
4328,2022-02-11 12:38:00+05:30,3711.75,3715.0,3711.45,3714.9,15108
4329,2022-02-11 12:39:00+05:30,3714.45,3714.85,3712.1,3714.05,7519
4330,2022-02-11 12:40:00+05:30,3714.05,3717.4,3714.05,3716.5,13272
4331,2022-02-11 12:41:00+05:30,3717.0,3717.0,3714.3,3714.55,8673
4332,2022-02-11 12:42:00+05:30,3714.6,3717.9,3714.6,3717.9,14598
4333,2022-02-11 12:43:00+05:30,3717.85,3718.5,3715.85,3716.0,6418
4334,2022-02-11 12:44:00+05:30,3716.0,3716.2,3715.4,3715.65,3380
4335,2022-02-11 12:45:00+05:30,3715.65,3715.65,3712.25,3713.15,14919
4336,2022-02-11 12:46:00+05:30,3713.2,3714.0,3710.7,3711.6,9446
4337,2022-02-11 12:47:00+05:30,3711.65,3711.65,3707.85,3709.8,11204
4338,2022-02-11 12:48:00+05:30,3709.9,3709.9,3707.0,3707.75,5348
4339,2022-02-11 12:49:00+05:30,3707.75,3710.0,3706.9,3709.0,7025
4340,2022-02-11 12:50:00+05:30,3709.0,3709.0,3708.45,3708.55,3781
4341,2022-02-11 12:51:00+05:30,3708.55,3708.55,3707.5,3707.65,2977
4342,2022-02-11 12:52:00+05:30,3707.65,3707.65,3707.6,3707.65,2326
4343,2022-02-11 12:53:00+05:30,3707.65,3710.0,3707.65,3709.25,10319
4344,2022-02-11 12:54:00+05:30,3709.15,3709.25,3707.85,3708.0,3681
4345,2022-02-11 12:55:00+05:30,3708.0,3708.05,3707.65,3707.95,7007
4346,2022-02-11 12:56:00+05:30,3707.95,3707.95,3707.9,3707.95,4025
4347,2022-02-11 12:57:00+05:30,3707.95,3708.05,3707.9,3708.0,2896
4348,2022-02-11 12:58:00+05:30,3707.95,3708.75,3707.95,3708.75,3216
4349,2022-02-11 12:59:00+05:30,3708.75,3708.75,3707.2,3707.45,4081
4350,2022-02-11 13:00:00+05:30,3707.35,3710.0,3707.15,3710.0,11833
4351,2022-02-11 13:01:00+05:30,3710.0,3710.0,3708.5,3709.5,5210
4352,2022-02-11 13:02:00+05:30,3709.5,3710.0,3709.0,3709.5,3691
4353,2022-02-11 13:03:00+05:30,3709.5,3709.9,3709.3,3709.55,3721
4354,2022-02-11 13:04:00+05:30,3709.55,3709.65,3706.0,3706.5,4731
4355,2022-02-11 13:05:00+05:30,3706.5,3706.5,3705.25,3706.05,5689
4356,2022-02-11 13:06:00+05:30,3705.95,3706.15,3705.25,3706.15,5783
4357,2022-02-11 13:07:00+05:30,3706.15,3706.15,3705.3,3706.1,2948
4358,2022-02-11 13:08:00+05:30,3706.1,3706.15,3705.85,3706.15,5218
4359,2022-02-11 13:09:00+05:30,3706.1,3706.15,3706.1,3706.15,2720
4360,2022-02-11 13:10:00+05:30,3706.15,3706.25,3706.05,3706.25,4278
4361,2022-02-11 13:11:00+05:30,3706.25,3706.25,3706.2,3706.25,4730
4362,2022-02-11 13:12:00+05:30,3706.25,3706.35,3706.2,3706.3,6222
4363,2022-02-11 13:13:00+05:30,3706.35,3710.0,3706.3,3709.85,7630
4364,2022-02-11 13:14:00+05:30,3709.85,3714.0,3709.8,3712.2,11294
4365,2022-02-11 13:15:00+05:30,3712.2,3712.35,3709.0,3709.75,5563
4366,2022-02-11 13:16:00+05:30,3709.8,3710.6,3709.0,3709.8,5512
4367,2022-02-11 13:17:00+05:30,3709.8,3709.9,3709.05,3709.9,3865
4368,2022-02-11 13:18:00+05:30,3709.9,3709.9,3709.0,3709.1,4128
4369,2022-02-11 13:19:00+05:30,3708.8,3709.1,3707.95,3708.8,5723
4370,2022-02-11 13:20:00+05:30,3708.8,3708.8,3708.75,3708.8,4032
4371,2022-02-11 13:21:00+05:30,3708.8,3713.1,3708.75,3712.8,11070
4372,2022-02-11 13:22:00+05:30,3712.8,3712.8,3712.0,3712.5,2804
4373,2022-02-11 13:23:00+05:30,3712.5,3712.8,3712.0,3712.8,4758
4374,2022-02-11 13:24:00+05:30,3712.8,3712.8,3711.75,3711.75,3589
4375,2022-02-11 13:25:00+05:30,3712.0,3712.05,3711.75,3712.05,8099
4376,2022-02-11 13:26:00+05:30,3712.05,3712.8,3712.0,3712.8,4003
4377,2022-02-11 13:27:00+05:30,3712.8,3714.85,3712.75,3713.0,6520
4378,2022-02-11 13:28:00+05:30,3712.55,3713.75,3712.25,3713.7,4314
4379,2022-02-11 13:29:00+05:30,3713.7,3713.75,3712.8,3712.9,3773
4380,2022-02-11 13:30:00+05:30,3712.9,3712.9,3711.0,3711.35,6274
4381,2022-02-11 13:31:00+05:30,3711.35,3714.0,3710.75,3714.0,6715
4382,2022-02-11 13:32:00+05:30,3714.0,3714.0,3712.2,3713.6,3698
4383,2022-02-11 13:33:00+05:30,3713.6,3714.0,3713.6,3713.75,3659
4384,2022-02-11 13:34:00+05:30,3713.85,3716.9,3713.75,3716.9,9859
4385,2022-02-11 13:35:00+05:30,3716.75,3716.9,3715.0,3716.3,5720
4386,2022-02-11 13:36:00+05:30,3716.3,3717.0,3716.0,3716.7,7806
4387,2022-02-11 13:37:00+05:30,3716.75,3717.0,3716.0,3716.75,6929
4388,2022-02-11 13:38:00+05:30,3716.75,3716.85,3715.2,3716.1,6706
4389,2022-02-11 13:39:00+05:30,3716.1,3717.9,3716.0,3717.85,6596
4390,2022-02-11 13:40:00+05:30,3717.1,3718.25,3717.0,3717.65,7106
4391,2022-02-11 13:41:00+05:30,3717.8,3717.8,3716.45,3717.0,5188
4392,2022-02-11 13:42:00+05:30,3716.1,3716.1,3715.0,3715.15,7967
4393,2022-02-11 13:43:00+05:30,3715.1,3718.4,3715.1,3717.55,10890
4394,2022-02-11 13:44:00+05:30,3717.55,3718.5,3717.15,3717.95,4361
4395,2022-02-11 13:45:00+05:30,3717.95,3718.6,3717.35,3717.55,5643
4396,2022-02-11 13:46:00+05:30,3717.55,3717.55,3716.0,3716.45,4829
4397,2022-02-11 13:47:00+05:30,3716.45,3716.55,3715.9,3715.95,3410
4398,2022-02-11 13:48:00+05:30,3715.95,3715.95,3715.3,3715.8,3958
4399,2022-02-11 13:49:00+05:30,3715.8,3715.8,3713.0,3713.45,5993
4400,2022-02-11 13:50:00+05:30,3712.4,3713.55,3711.15,3712.6,6579
4401,2022-02-11 13:51:00+05:30,3712.6,3712.6,3708.25,3709.05,16486
4402,2022-02-11 13:52:00+05:30,3709.05,3710.15,3708.0,3708.75,5155
4403,2022-02-11 13:53:00+05:30,3708.75,3711.45,3708.65,3709.9,8555
4404,2022-02-11 13:54:00+05:30,3709.9,3711.9,3709.15,3711.5,4306
4405,2022-02-11 13:55:00+05:30,3711.5,3711.5,3709.9,3710.8,4174
4406,2022-02-11 13:56:00+05:30,3710.8,3711.0,3707.95,3709.0,12305
4407,2022-02-11 13:57:00+05:30,3709.0,3709.1,3708.6,3708.95,6416
4408,2022-02-11 13:58:00+05:30,3708.95,3708.95,3707.7,3708.0,6419
4409,2022-02-11 13:59:00+05:30,3708.0,3710.15,3706.65,3710.15,18980
4410,2022-02-11 14:00:00+05:30,3708.25,3708.7,3705.65,3706.8,9757
4411,2022-02-11 14:01:00+05:30,3706.9,3707.0,3706.2,3706.2,9684
4412,2022-02-11 14:02:00+05:30,3706.05,3707.0,3706.05,3706.9,8503
4413,2022-02-11 14:03:00+05:30,3706.9,3706.9,3706.05,3706.7,5421
4414,2022-02-11 14:04:00+05:30,3707.0,3707.0,3706.25,3707.0,5303
4415,2022-02-11 14:05:00+05:30,3707.0,3707.0,3704.0,3704.0,8124
4416,2022-02-11 14:06:00+05:30,3704.05,3704.15,3702.1,3702.9,12512
4417,2022-02-11 14:07:00+05:30,3702.3,3703.0,3701.0,3701.5,9552
4418,2022-02-11 14:08:00+05:30,3701.0,3702.5,3700.05,3701.05,16589
4419,2022-02-11 14:09:00+05:30,3700.4,3701.9,3700.1,3700.2,6404
4420,2022-02-11 14:10:00+05:30,3700.2,3701.3,3697.95,3699.15,36568
4421,2022-02-11 14:11:00+05:30,3700.25,3702.5,3698.1,3702.0,8249
4422,2022-02-11 14:12:00+05:30,3702.1,3704.75,3701.15,3704.6,13793
4423,2022-02-11 14:13:00+05:30,3704.6,3707.0,3703.9,3704.05,8945
4424,2022-02-11 14:14:00+05:30,3706.7,3706.7,3701.5,3701.5,7425
4425,2022-02-11 14:15:00+05:30,3701.5,3702.5,3700.8,3700.85,8161
4426,2022-02-11 14:16:00+05:30,3700.85,3701.5,3700.0,3700.05,13338
4427,2022-02-11 14:17:00+05:30,3700.0,3702.3,3700.0,3701.5,8416
4428,2022-02-11 14:18:00+05:30,3701.5,3703.1,3701.5,3702.3,8672
4429,2022-02-11 14:19:00+05:30,3702.3,3706.95,3702.0,3703.75,11480
4430,2022-02-11 14:20:00+05:30,3703.7,3704.85,3701.85,3703.0,17439
4431,2022-02-11 14:21:00+05:30,3703.7,3703.7,3702.05,3702.25,7412
4432,2022-02-11 14:22:00+05:30,3702.15,3704.0,3702.15,3704.0,11295
4433,2022-02-11 14:23:00+05:30,3704.0,3705.5,3703.8,3704.0,5285
4434,2022-02-11 14:24:00+05:30,3704.0,3704.0,3700.15,3700.6,9051
4435,2022-02-11 14:25:00+05:30,3700.6,3703.0,3700.0,3700.65,15041
4436,2022-02-11 14:26:00+05:30,3700.65,3700.9,3700.15,3700.55,8329
4437,2022-02-11 14:27:00+05:30,3700.55,3700.55,3697.75,3698.45,18733
4438,2022-02-11 14:28:00+05:30,3698.45,3698.9,3697.85,3698.05,6476
4439,2022-02-11 14:29:00+05:30,3698.05,3699.9,3697.75,3697.75,11222
4440,2022-02-11 14:30:00+05:30,3698.05,3698.65,3695.0,3696.1,21452
4441,2022-02-11 14:31:00+05:30,3696.1,3699.45,3696.0,3696.0,7501
4442,2022-02-11 14:32:00+05:30,3696.5,3697.6,3696.0,3696.05,6445
4443,2022-02-11 14:33:00+05:30,3696.05,3698.8,3695.5,3697.35,9387
4444,2022-02-11 14:34:00+05:30,3697.35,3697.35,3695.05,3695.25,8489
4445,2022-02-11 14:35:00+05:30,3695.25,3695.3,3693.1,3694.3,23834
4446,2022-02-11 14:36:00+05:30,3694.3,3700.8,3694.3,3700.05,8824
4447,2022-02-11 14:37:00+05:30,3700.05,3700.55,3696.4,3696.7,6382
4448,2022-02-11 14:38:00+05:30,3696.7,3696.7,3695.4,3695.5,6870
4449,2022-02-11 14:39:00+05:30,3695.3,3698.7,3695.0,3696.5,13195
4450,2022-02-11 14:40:00+05:30,3695.9,3696.55,3692.35,3692.4,15767
4451,2022-02-11 14:41:00+05:30,3692.45,3694.2,3691.9,3692.1,19551
4452,2022-02-11 14:42:00+05:30,3693.5,3696.0,3692.0,3692.55,11720
4453,2022-02-11 14:43:00+05:30,3692.5,3694.6,3692.0,3692.15,12956
4454,2022-02-11 14:44:00+05:30,3692.15,3693.3,3691.35,3691.65,15344
4455,2022-02-11 14:45:00+05:30,3691.65,3693.25,3691.0,3691.55,21736
4456,2022-02-11 14:46:00+05:30,3691.5,3693.35,3691.0,3691.95,11760
4457,2022-02-11 14:47:00+05:30,3691.5,3694.45,3691.5,3691.8,11004
4458,2022-02-11 14:48:00+05:30,3691.95,3695.75,3691.8,3694.0,10256
4459,2022-02-11 14:49:00+05:30,3694.0,3694.0,3692.05,3692.65,8676
4460,2022-02-11 14:50:00+05:30,3692.5,3693.0,3691.8,3692.05,14094
4461,2022-02-11 14:51:00+05:30,3691.9,3693.1,3691.9,3692.05,6415
4462,2022-02-11 14:52:00+05:30,3692.05,3692.1,3691.8,3691.8,15933
4463,2022-02-11 14:53:00+05:30,3691.8,3694.85,3691.75,3694.1,14677
4464,2022-02-11 14:54:00+05:30,3694.1,3694.85,3692.6,3693.05,7661
4465,2022-02-11 14:55:00+05:30,3693.05,3696.0,3692.5,3695.65,15127
4466,2022-02-11 14:56:00+05:30,3695.65,3696.0,3694.05,3694.45,13199
4467,2022-02-11 14:57:00+05:30,3694.45,3696.45,3694.15,3696.4,15593
4468,2022-02-11 14:58:00+05:30,3696.4,3697.95,3694.95,3695.95,14034
4469,2022-02-11 14:59:00+05:30,3695.5,3696.6,3694.2,3694.35,7757
4470,2022-02-11 15:00:00+05:30,3694.3,3694.45,3693.05,3694.45,26352
4471,2022-02-11 15:01:00+05:30,3694.45,3696.4,3694.35,3696.4,17838
4472,2022-02-11 15:02:00+05:30,3696.4,3698.95,3696.4,3698.25,10268
4473,2022-02-11 15:03:00+05:30,3698.25,3704.2,3697.95,3704.05,27613
4474,2022-02-11 15:04:00+05:30,3704.85,3705.5,3702.95,3705.0,20103
4475,2022-02-11 15:05:00+05:30,3704.6,3705.0,3701.65,3701.65,16441
4476,2022-02-11 15:06:00+05:30,3701.6,3701.75,3701.55,3701.6,14530
4477,2022-02-11 15:07:00+05:30,3701.6,3701.7,3700.35,3700.65,12105
4478,2022-02-11 15:08:00+05:30,3700.6,3700.6,3696.1,3696.3,19027
4479,2022-02-11 15:09:00+05:30,3696.3,3696.4,3696.05,3696.1,19048
4480,2022-02-11 15:10:00+05:30,3696.15,3696.2,3696.0,3696.05,18162
4481,2022-02-11 15:11:00+05:30,3696.1,3696.1,3694.05,3694.3,25281
4482,2022-02-11 15:12:00+05:30,3694.5,3694.5,3693.2,3693.2,20835
4483,2022-02-11 15:13:00+05:30,3693.3,3696.0,3693.1,3695.9,36223
4484,2022-02-11 15:14:00+05:30,3695.1,3697.6,3694.1,3695.1,15313
4485,2022-02-11 15:15:00+05:30,3695.15,3696.0,3694.55,3695.0,30001
4486,2022-02-11 15:16:00+05:30,3695.2,3697.4,3694.0,3694.15,20530
4487,2022-02-11 15:17:00+05:30,3694.7,3695.3,3694.1,3694.15,12244
4488,2022-02-11 15:18:00+05:30,3694.1,3694.3,3692.3,3692.5,21019
4489,2022-02-11 15:19:00+05:30,3692.65,3692.65,3691.9,3692.5,19285
4490,2022-02-11 15:20:00+05:30,3692.5,3692.5,3691.85,3692.05,21281
4491,2022-02-11 15:21:00+05:30,3692.1,3692.1,3691.05,3691.55,20264
4492,2022-02-11 15:22:00+05:30,3691.6,3691.7,3691.4,3691.55,12830
4493,2022-02-11 15:23:00+05:30,3691.6,3694.7,3691.55,3694.7,17835
4494,2022-02-11 15:24:00+05:30,3694.7,3695.4,3694.0,3694.0,14332
4495,2022-02-11 15:25:00+05:30,3694.0,3694.05,3691.95,3691.95,23322
4496,2022-02-11 15:26:00+05:30,3691.95,3691.95,3691.05,3691.05,24851
4497,2022-02-11 15:27:00+05:30,3691.4,3691.4,3690.1,3690.55,28870
4498,2022-02-11 15:28:00+05:30,3691.0,3693.3,3690.55,3692.7,18696
4499,2022-02-11 15:29:00+05:30,3692.85,3693.0,3690.6,3693.0,14286
4500,2022-02-14 09:15:00+05:30,3724.0,3730.35,3712.2,3727.75,199295
4501,2022-02-14 09:16:00+05:30,3730.0,3732.55,3723.2,3728.3,160436
